Metadata_Plate,Metadata_Well,assay_type,food_conc_OD,food_type,diluent,diluent_concentration_perc,drug,concentration_um,drug_stock_prep_date,drug_prep_method,strain,bleach,well_censor,well_censor_reason,
p009,A07,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2502,3,,,
p009,A08,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2502,3,,,
p009,A09,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2502,3,,,
p009,A10,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2502,3,,,
p009,A11,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2502,3,,,
p009,A12,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2502,3,,,
p009,B01,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2502,3,,,
p009,B02,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2502,3,,,
p009,B03,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2502,3,,,
p009,B04,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2502,3,,,
p009,B05,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2502,3,,,
p009,B06,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2502,3,,,
p009,B07,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2502,3,,,
p009,B08,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2502,3,,,
p009,B09,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2502,3,,,
p009,B10,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2502,3,,,
p009,B11,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2502,3,,,
p009,B12,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2502,3,,,
p009,G01,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2502,3,,,
p009,G02,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2502,3,,,
p009,G03,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2502,3,,,
p009,G04,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2502,3,,,
p009,G05,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2502,3,,,
p009,G06,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2502,3,,,
p009,G07,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2502,3,,,
p009,G08,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2502,3,,,
p009,G09,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2502,3,,,
p009,G10,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2502,3,,,
p009,G11,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2502,3,,,
p009,G12,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2502,3,,,
p009,H01,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2502,3,,,
p009,H02,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2502,3,,,
p009,H03,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2502,3,,,
p009,H04,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2502,3,,,
p009,H05,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2502,3,,,
p009,H06,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2502,3,,,
p009,H07,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2502,3,,,
p009,H08,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2502,3,,,
p009,H09,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2502,3,,,
p009,H10,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2502,3,,,
p009,H11,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2502,3,,,
p009,H12,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2502,3,,,
p010,A01,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,3,,,
p010,A02,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,3,,,
p010,A03,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,3,,,
p010,A04,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,3,,,
p010,A05,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,3,,,
p010,A06,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,3,,,
p010,A07,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,3,,,
p010,A08,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,3,,,
p010,A09,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,3,,,
p010,A10,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,3,,,
p010,A11,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,3,,,
p010,A12,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,3,,,
p010,B01,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,3,,,
p010,B02,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,3,,,
p010,B03,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,3,,,
p010,B04,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,3,,,
p010,B05,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,3,,,
p010,B06,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,3,,,
p010,B07,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,3,,,
p010,B08,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,3,,,
p010,B09,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,3,,,
p010,B10,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,3,,,
p010,B11,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,3,,,
p010,B12,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,3,,,
p010,G01,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,N2,3,,,
p010,G02,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,N2,3,,,
p010,G03,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,N2,3,,,
p010,G04,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,N2,3,,,
p010,G05,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,N2,3,,,
p010,G06,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,N2,3,,,
p010,G07,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,N2,3,,,
p010,G08,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,N2,3,,,
p010,G09,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,N2,3,,,
p010,G10,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,N2,3,,,
p010,G11,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,N2,3,,,
p010,G12,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,N2,3,,,
p010,H01,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,N2,3,,,
p010,H02,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,N2,3,,,
p010,H03,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,N2,3,,,
p010,H04,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,N2,3,,,
p010,H05,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,N2,3,,,
p010,H06,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,N2,3,,,
p010,H07,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,N2,3,,,
p010,H08,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,N2,3,,,
p010,H09,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,N2,3,,,
p010,H10,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,N2,3,,,
p010,H11,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,N2,3,,,
p010,H12,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,N2,3,,,
p011,A01,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2690,3,,,
p011,A02,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2690,3,,,
p011,A03,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2690,3,,,
p011,A04,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2690,3,,,
p011,A05,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2690,3,,,
p011,A06,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2690,3,,,
p011,A07,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2690,3,,,
p011,A08,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2690,3,,,
p011,A09,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2690,3,,,
p011,A10,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2690,3,,,
p011,A11,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2690,3,,,
p011,A12,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2690,3,,,
p011,B01,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2690,3,,,
p011,B02,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2690,3,,,
p011,B03,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2690,3,,,
p011,B04,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2690,3,,,
p011,B05,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2690,3,,,
p011,B06,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2690,3,,,
p011,B07,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2690,3,,,
p011,B08,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2690,3,,,
p011,B09,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2690,3,,,
p011,B10,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2690,3,,,
p011,B11,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2690,3,,,
p011,B12,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2690,3,,,
p011,G01,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2690,3,,,
p011,G02,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2690,3,,,
p011,G03,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2690,3,,,
p011,G04,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2690,3,,,
p011,G05,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2690,3,,,
p011,G06,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2690,3,,,
p011,G07,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2690,3,,,
p011,G08,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2690,3,,,
p011,G09,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2690,3,,,
p011,G10,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2690,3,,,
p011,G11,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2690,3,,,
p011,G12,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2690,3,,,
p011,H01,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2690,3,,,
p011,H02,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2690,3,,,
p011,H03,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2690,3,,,
p011,H04,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2690,3,,,
p011,H05,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2690,3,,,
p011,H06,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2690,3,,,
p011,H07,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2690,3,,,
p011,H08,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2690,3,,,
p011,H09,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2690,3,,,
p011,H10,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2690,3,,,
p011,H11,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2690,3,,,
p011,H12,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2690,3,,,
p012,A01,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2689,3,,,
p012,A02,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2689,3,,,
p012,A03,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2689,3,,,
p012,A04,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2689,3,,,
p012,A05,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2689,3,,,
p012,A06,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2689,3,,,
p012,A07,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2689,3,,,
p012,A08,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2689,3,,,
p012,A09,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2689,3,,,
p012,A10,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2689,3,,,
p012,A11,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2689,3,,,
p012,A12,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2689,3,,,
p012,B01,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2689,3,,,
p012,B02,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2689,3,,,
p012,B03,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2689,3,,,
p012,B04,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2689,3,,,
p012,B05,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2689,3,,,
p012,B06,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2689,3,,,
p012,B07,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2689,3,,,
p012,B08,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2689,3,,,
p012,B09,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2689,3,,,
p012,B10,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2689,3,,,
p012,B11,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2689,3,,,
p012,B12,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2689,3,,,
p012,G01,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2689,3,,,
p012,G02,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2689,3,,,
p012,G03,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2689,3,,,
p012,G04,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2689,3,,,
p012,G05,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2689,3,,,
p012,G06,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2689,3,,,
p012,G07,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2689,3,,,
p012,G08,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2689,3,,,
p012,G09,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2689,3,,,
p012,G10,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2689,3,,,
p012,G11,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2689,3,,,
p012,G12,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2689,3,,,
p012,H01,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2689,3,,,
p012,H02,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2689,3,,,
p012,H03,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2689,3,,,
p012,H04,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2689,3,,,
p012,H05,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2689,3,,,
p012,H06,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2689,3,,,
p012,H07,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2689,3,,,
p012,H08,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2689,3,,,
p012,H09,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2689,3,,,
p012,H10,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2689,3,,,
p012,H11,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2689,3,,,
p012,H12,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2689,3,,,
p013,A01,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2687,3,,,
p013,A02,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2687,3,,,
p013,A03,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2687,3,,,
p013,A04,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2687,3,,,
p013,A05,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2687,3,,,
p013,A06,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2687,3,,,
p013,A07,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2687,3,,,
p013,A08,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2687,3,,,
p013,A09,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2687,3,,,
p013,A10,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2687,3,,,
p013,A11,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2687,3,,,
p013,A12,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2687,3,,,
p013,B01,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2687,3,,,
p013,B02,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2687,3,,,
p013,B03,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2687,3,,,
p013,B04,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2687,3,,,
p013,B05,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2687,3,,,
p013,B06,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2687,3,,,
p013,B07,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2687,3,,,
p013,B08,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2687,3,,,
p013,B09,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2687,3,,,
p013,B10,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2687,3,,,
p013,B11,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2687,3,,,
p013,B12,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2687,3,,,
p013,G01,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2687,3,,,
p013,G02,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2687,3,,,
p013,G03,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2687,3,,,
p013,G04,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2687,3,,,
p013,G05,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2687,3,,,
p013,G06,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2687,3,,,
p013,G07,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2687,3,,,
p013,G08,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2687,3,,,
p013,G09,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2687,3,,,
p013,G10,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2687,3,,,
p013,G11,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2687,3,,,
p013,G12,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2687,3,,,
p013,H01,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2687,3,,,
p013,H02,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2687,3,,,
p013,H03,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2687,3,,,
p013,H04,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2687,3,,,
p013,H05,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2687,3,,,
p013,H06,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2687,3,,,
p013,H07,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2687,3,,,
p013,H08,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2687,3,,,
p013,H09,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2687,3,,,
p013,H10,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2687,3,,,
p013,H11,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2687,3,,,
p013,H12,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2687,3,,,
p014,A01,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,3,,,
p014,A02,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,3,,,
p014,A03,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,3,,,
p014,A04,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,3,,,
p014,A05,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,3,,,
p014,A06,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,3,,,
p014,A07,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,3,,,
p014,A08,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,3,,,
p014,A09,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,3,,,
p014,A10,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,3,,,
p014,A11,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,3,,,
p014,A12,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,3,,,
p014,B01,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,3,,,
p014,B02,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,3,,,
p014,B03,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,3,,,
p014,B04,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,3,,,
p014,B05,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,3,,,
p014,B06,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,3,,,
p014,B07,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,3,,,
p014,B08,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,3,,,
p014,B09,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,3,,,
p014,B10,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,3,,,
p014,B11,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,3,,,
p014,B12,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,3,,,
p014,G01,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,3,,,
p014,G02,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,3,,,
p014,G03,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,3,,,
p014,G04,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,3,,,
p014,G05,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,3,,,
p014,G06,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,3,,,
p014,G07,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,3,,,
p014,G08,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,3,,,
p014,G09,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,3,,,
p014,G10,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,3,,,
p014,G11,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,3,,,
p014,G12,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,3,,,
p014,H01,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,3,,,
p014,H02,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,3,,,
p014,H03,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,3,,,
p014,H04,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,3,,,
p014,H05,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,3,,,
p014,H06,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,3,,,
p014,H07,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,3,,,
p014,H08,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,3,,,
p014,H09,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,3,,,
p014,H10,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,3,,,
p014,H11,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,3,,,
p014,H12,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,3,,,
p015,A01,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,3,,,Had to remove images for space on computer. This plate onward in HTA3 sat in sodium azide for ~ 5 extra minutes.
p015,A02,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,3,,,Had to remove images for space on computer. This plate onward in HTA3 sat in sodium azide for ~ 5 extra minutes.
p015,A03,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,3,,,Had to remove images for space on computer. This plate onward in HTA3 sat in sodium azide for ~ 5 extra minutes.
p015,A04,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,3,,,Had to remove images for space on computer. This plate onward in HTA3 sat in sodium azide for ~ 5 extra minutes.
p015,A05,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,3,,,Had to remove images for space on computer. This plate onward in HTA3 sat in sodium azide for ~ 5 extra minutes.
p015,A06,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,3,,,Had to remove images for space on computer. This plate onward in HTA3 sat in sodium azide for ~ 5 extra minutes.
p015,A07,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,3,,,Had to remove images for space on computer. This plate onward in HTA3 sat in sodium azide for ~ 5 extra minutes.
p015,A08,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,3,,,Had to remove images for space on computer. This plate onward in HTA3 sat in sodium azide for ~ 5 extra minutes.
p015,A09,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,3,,,Had to remove images for space on computer. This plate onward in HTA3 sat in sodium azide for ~ 5 extra minutes.
p015,A10,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,3,,,Had to remove images for space on computer. This plate onward in HTA3 sat in sodium azide for ~ 5 extra minutes.
p015,A11,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,3,,,Had to remove images for space on computer. This plate onward in HTA3 sat in sodium azide for ~ 5 extra minutes.
p015,A12,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,3,,,Had to remove images for space on computer. This plate onward in HTA3 sat in sodium azide for ~ 5 extra minutes.
